album,track_number,name,uri,available_markets,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,time_signature,album_uris,album_release_date,album_release_date_precision,album_total_trakcs
隆重登場演唱會,3,不容錯失,spotify:track:3khbmJjsSOq89G6Fmtijms,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",175466,0.239,0.491,0.979,5.38e-06,0.944,-4.908,0.0945,125.243,0.403,1,5,0,4,spotify:album:4ajDY34d0ZVZ9Wor4CPJo1,2001-11-20,day,24
隆重登場演唱會,4,最好時光,spotify:track:0Fr7zSaVnZls3diLlHhjhN,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",276400,0.527,0.451,0.432,2.89e-06,0.7,-7.339,0.0267,90.797,0.249,1,8,0,4,spotify:album:4ajDY34d0ZVZ9Wor4CPJo1,2001-11-20,day,24
隆重登場演唱會,5,再見我的初戀,spotify:track:0kbTT7ILuq7iIUp4jIctoT,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",284973,0.575,0.334,0.585,0.0,0.802,-7.141,0.0429,76.251,0.288,3,11,1,4,spotify:album:4ajDY34d0ZVZ9Wor4CPJo1,2001-11-20,day,24
隆重登場演唱會,6,痛愛,spotify:track:3wqUCe9Ra87JCv2tBgr9Zw,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",331066,0.15,0.457,0.524,2.23e-05,0.987,-6.741,0.0279,78.828,0.281,3,7,1,4,spotify:album:4ajDY34d0ZVZ9Wor4CPJo1,2001-11-20,day,24
隆重登場演唱會,7,未知,spotify:track:4SWiq64Ep91W0wmcx42j5j,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",206133,0.392,0.454,0.664,1.65e-06,0.146,-7.221,0.0615,115.889,0.437,1,1,1,4,spotify:album:4ajDY34d0ZVZ9Wor4CPJo1,2001-11-20,day,24
隆重登場演唱會,8,一首獨唱的歌,spotify:track:5H8sczRipGLTYQdqDC9mjv,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",152533,0.893,0.439,0.174,0.0,0.682,-15.544,0.0347,112.07,0.127,2,9,0,3,spotify:album:4ajDY34d0ZVZ9Wor4CPJo1,2001-11-20,day,24
隆重登場演唱會,9,誰來愛我,spotify:track:77nKAs6QZPoqHJA8Wa6o7Q,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",307533,0.91,0.473,0.211,0.0,0.862,-14.546,0.119,111.758,0.229,2,8,0,4,spotify:album:4ajDY34d0ZVZ9Wor4CPJo1,2001-11-20,day,24
隆重登場演唱會,10,美麗在望,spotify:track:6npCGZiziWd5MC6sgepIog,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",678960,0.663,0.37,0.761,0.0,0.933,-5.747,0.14,100.109,0.199,1,7,1,4,spotify:album:4ajDY34d0ZVZ9Wor4CPJo1,2001-11-20,day,24
王傑 + 容祖兒 純音樂世界,1,阿門 - Instrumental,spotify:track:5kJ7RZX3qFoJGVuW31rpaR,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",213640,0.711,0.6,0.231,0.826,0.334,-15.595,0.0308,132.011,0.191,0,6,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,2,痛愛 - Instrumental,spotify:track:1uw7xNpMd5jgKFznolVVPm,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",218813,0.86,0.525,0.183,0.879,0.118,-16.773,0.0289,83.997,0.14,1,3,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,3,逃避你 - Instrumental,spotify:track:4CEeUbiAUAzRaFbOZv9vDK,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",175186,0.908,0.629,0.19,0.861,0.0986,-14.576,0.0318,127.993,0.223,1,5,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,4,誰來愛我 - Instrumental,spotify:track:5knzv4h3slIVKP7ub0Sdqx,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",199386,0.9,0.679,0.133,0.911,0.147,-16.753,0.034,134.036,0.139,0,7,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,5,這分鐘更愛你 - Instrumental,spotify:track:2biIFhc7kK3QrkFVJvlb9Z,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",185386,0.898,0.329,0.167,0.9,0.105,-17.274,0.0344,117.343,0.208,1,10,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,6,何苦 - Instrumental,spotify:track:7Cf6CuAeLfjkVE4mSancLC,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",160040,0.9,0.638,0.156,0.884,0.225,-15.888,0.03,102.953,0.226,0,2,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,7,Lovin' U - Instrumental,spotify:track:1sssx9UCYz3ktcwub3Jeok,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",222280,0.721,0.688,0.504,0.75,0.0604,-14.229,0.029,101.032,0.676,0,8,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,8,你是我堅強的唯一理由 - Instrumental,spotify:track:4gnAsxo9AP5j67HRn7kXye,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",180920,0.88,0.624,0.22,0.798,0.107,-16.973,0.0417,147.863,0.0965,0,3,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,9,燃亮我 - Instrumental,spotify:track:1WhuP68tLlon1fWBM5sstF,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",183560,0.938,0.57,0.21,0.904,0.096,-15.219,0.03,128.002,0.239,0,0,0,3,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,10,心癮 - Instrumental,spotify:track:6bvNhnw44H3ddNWcrSBQkg,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",229626,0.623,0.728,0.299,0.878,0.166,-14.476,0.0348,126.016,0.154,0,11,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,11,可能 - Instrumental,spotify:track:1vgcq8hke0iyCAyf7q8O0V,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",215613,0.833,0.512,0.204,0.827,0.122,-17.766,0.0412,151.901,0.177,0,8,0,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,12,溫柔的你 - Instrumental,spotify:track:3uIkFpqxe0nuxzSdL0RdVr,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",233466,0.626,0.609,0.288,0.862,0.0878,-15.236,0.0298,139.935,0.172,0,8,0,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,13,還有 - Instrumental,spotify:track:3C4b5uXDnToRJd0PjAnR6s,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",246440,0.26,0.714,0.303,0.66,0.332,-17.826,0.0397,97.987,0.5,0,7,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,14,誰明浪子心 - Instrumental,spotify:track:419a03neVV35uR7oCqpx3V,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",192826,0.67,0.55,0.15,0.945,0.138,-15.841,0.0289,110.005,0.183,1,7,0,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,15,今生無悔 - Instrumental,spotify:track:6FKl0mj95P81skKN3cbwkp,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",173506,0.913,0.714,0.0512,0.851,0.227,-17.561,0.0513,125.911,0.18,0,7,0,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,16,幾分傷心幾分痴 - Instrumental,spotify:track:2wm3OQP3FXST3I816nzaNA,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",233173,0.755,0.644,0.284,0.92,0.104,-16.529,0.0378,137.975,0.273,1,9,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,17,我會知道幾時要遲 - Instrumental,spotify:track:2Vb3v0yatlQIypNkviE5vB,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",235546,0.917,0.526,0.16,0.882,0.116,-16.415,0.0336,123.501,0.125,0,2,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,18,情卻 - Instrumental,spotify:track:0TapEQnq1NO3z62LwZLyaF,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",224733,0.288,0.684,0.333,0.885,0.245,-15.911,0.0259,101.987,0.488,0,2,1,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
王傑 + 容祖兒 純音樂世界,19,傷心1999 - Instrumental,spotify:track:4YXeNiCFD4kEjGYsIYXw95,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",212480,0.591,0.71,0.381,0.948,0.365,-12.571,0.0319,120.025,0.226,0,4,0,4,spotify:album:1AVdcYRLgWpC1VkFsUgmZA,2001-09-21,day,19
全身暑假,1,告解,spotify:track:3PwDqry55vGgX2XTM1eCH0,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",271053,0.251,0.594,0.691,1.87e-06,0.0691,-6.516,0.0423,139.915,0.315,17,7,1,4,spotify:album:5M9LDQg2aGqBqoMenSmcXO,2001-06-05,day,10
